Ticker,Security Name,Sector,Industry,Price,Weight,Return,Contribution
HPE 5.9 10/01/24,HP ENTERPRISE CO SR UNSECURED 10/24 5.9,Unclassified,Unclassified,,0.39%,,
BAC V0.523 06/14/24 MTN,BANK OF AMERICA C V/R 06/14/24,Unclassified,Unclassified,,0.38%,,
[object Object],MACQUARIE BANK LIMITED CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.38%,,
[object Object],CREDIT AGRICOLE CRP&IN CERTIFICATE OF DEPOSIT,Unclassified,Unclassified,,0.38%,,
MS V3.62 04/17/25,MORGAN STANLEY 3.62 4/17/2025,Unclassified,Unclassified,,0.38%,,
[object Object],NATWEST MARKET PLC CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.37%,,
TOYOTA F 02/22/24 MTN,TOYOTA MOTOR CREDIT CORP MEDIUM TERM NOTE VARIABLE,Unclassified,Unclassified,,0.37%,,
[object Object],BMOM CPIB 0 11/05/24,Unclassified,Unclassified,,0.37%,,
HSBC V0.976 05/24/25,HSBC HOLDINGS PLC SR UNSECURED 05/25 VAR,Unclassified,Unclassified,,0.36%,,
[object Object],GTA FUNDING CORPORATE COMMERCIAL PAPER DISCOUNT,Unclassified,Unclassified,,0.35%,,
CM 5.144 04/28/25,CANADIAN IMPERIAL BANK 5.144000% 04/28/2025,Unclassified,Unclassified,,0.35%,,
PNC V4.758 01/26/27,PNC FINANCIAL SER V/R 01/26/27,Unclassified,Unclassified,,0.35%,,
BMO 5.3 06/05/26,BANK OF MONTREAL 5.3 6/5/2026,Unclassified,Unclassified,,0.35%,,
EVRG 2.45 09/15/24,EVERGY INC SR UNSECURED 09/24 2.45,Unclassified,Unclassified,,0.35%,,
BFCM 4.935 01/26/26 144A,BANQUE FED CRED MUTUEL SR UNSECURED 144A 01/26 4.935,Unclassified,Unclassified,,0.34%,,
[object Object],AT&T INC. CORPORATE COMMERCIAL PAPER DISCOUNT DTD,Unclassified,Unclassified,,0.34%,,
[object Object],DNB BANK ASA,Unclassified,Unclassified,,0.34%,,
BAC V3.841 04/25/25,BANK OF AMERICA C V/R 04/25/25,Unclassified,Unclassified,,0.33%,,
[object Object],TORONTO-DOMINION CERTIFICATE OF DEPOSIT FIXED DTD,Unclassified,Unclassified,,0.33%,,
MS V0.79 05/30/25,MORGAN STANLEY V/R 05/30/25,Unclassified,Unclassified,,0.33%,,
ACAFP 5.589 07/05/26 144A,CREDIT AGRICOLE SA SR UNSECURED 144A 07/26 5.589,Unclassified,Unclassified,,0.33%,,
BNS 5.45 06/12/25,BANK OF NOVA SCOTIA SR UNSECURED 06/25 5.45,Unclassified,Unclassified,,0.33%,,
[object Object],GLENCORE FUNDING LLC COMMERCIAL PAPER ZERO CPN DTD,Unclassified,Unclassified,,0.32%,,
ANZ 5.375 07/03/25,AUST + NZ BANKING GRP NY SR UNSECURED 07/25 5.375,Unclassified,Unclassified,,0.32%,,
UBS,UBS GROUP AG               144A,Unclassified,Unclassified,,0.32%,,
[object Object],LLOYDS BANK CORPORATE CERTIFICATE OF DEPOSIT FIXED,Unclassified,Unclassified,,0.32%,,
BZLNZ,BANK OF NEW ZEALAND MTN 144A,Unclassified,Unclassified,,0.32%,,
KCOT 2022-1A A3,KCOT 2022-1A A3,Unclassified,Unclassified,,0.32%,,
[object Object],AUST & NEW ZEA CORPORATE COMMERCIAL PAPER DISCOUNT,Unclassified,Unclassified,,0.31%,,
HART 2023-B A2A,HYUNDAI AUTO RECEIVABLES TRUST 2023-B 2023-B A2A,Unclassified,Unclassified,,0.30%,,
EFNCN 6.271 06/26/26 144A,ELEMENT FLEET MANAGEMENT SR UNSECURED 144A 06/26 6.271,Unclassified,Unclassified,,0.30%,,
NACN V3.75 06/09/25,NATIONAL BANK OF CANADA COMPANY GUAR 06/25 VAR,Unclassified,Unclassified,,0.30%,,
UBS F 09/11/25,UBS AG LONDON SR UNSECURED 09/25 VAR,Unclassified,Unclassified,,0.30%,,
KEY V0.433 06/14/24,KEY BANK NA SR UNSECURED 06/24 VAR,Unclassified,Unclassified,,0.30%,,
SANTAN V0.701 06/30/24,BANCO SANTANDER INDUSTRY 06/24 1,Unclassified,Unclassified,,0.29%,,
BNS 4.75 02/02/26,BANK OF NOVA SCOTIA SR UNSECURED 02/26 4.75,Unclassified,Unclassified,,0.29%,,
AMGN 5.25 03/02/25,AMGEN INC SR UNSECURED 03/25 5.25,Unclassified,Unclassified,,0.29%,,
[object Object],COOPERATIEVE CENTRALE CERTIFICATE OF DEPOSIT FIXED,Unclassified,Unclassified,,0.29%,,
[object Object],NORDEA BANK ABP CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.29%,,
[object Object],SVENSKA HANDLSBNKN AB CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.29%,,
GS 3 03/15/24,GOLDMAN SACHS GROU 3% 03/15/24,Unclassified,Unclassified,,0.29%,,
[object Object],TEL GRP LTD CORPORATE COMMERCIAL PAPER DISCOUNT,Unclassified,Unclassified,,0.28%,,
NXPI 4.875 03/01/24,NXP BV/NXP FUNDING LLC COMPANY GUAR 03/24 4.875,Unclassified,Unclassified,,0.28%,,
PFG F 08/28/25,PRINCIPAL LFE II FRN 8/25,Unclassified,Unclassified,,0.28%,,
UBS,UBS GROUP AG,Unclassified,Unclassified,,0.28%,,
HAROT 2023-1 A2,HONDA AUTO RECEIVABLES 2023-1 OWNER TRUST 2023-1,Unclassified,Unclassified,,0.28%,,
RABOBK F 01/12/24,COOPERAT RABOBANK UA/NY SR UNSECURED 01/24 VAR,Unclassified,Unclassified,,0.27%,,
CITNAT F 01/22/24 YCD,KOOKMIN BANK/NEW YORK CERTIFICATE OF DEPOSIT,Unclassified,Unclassified,,0.27%,,
MUFG V5.719 02/20/26,MITSUBISHI UFJ FI V/R 02/20/26,Unclassified,Unclassified,,0.26%,,
DTRGR F 04/05/24 144A,DAIMLER TRUCKS FINAN NA FRN 4/5/2024,Unclassified,Unclassified,,0.26%,,
[object Object],SANTSA CP 0 05/07/24,Unclassified,Unclassified,,0.26%,,
[object Object],NATL AUSTRALIA BK LTD CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.25%,,
[object Object],MACQUARIE BANK LIMITED CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.25%,,
[object Object],NORDEA BANK ABP CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.25%,,
PACLIF F 07/28/26 144A,PACIFIC LIFE GF II FRN 7/28/2026,Unclassified,Unclassified,,0.25%,,
SVELEV 0.8 02/10/24 144A,7 ELEVEN INC SR UNSECURED 144A 02/24 0.8,Unclassified,Unclassified,,0.25%,,
ATH F 05/24/24 144A,ATHENE GLOBAL FUNDING SR SECURED 144A 05/24 VAR,Unclassified,Unclassified,,0.25%,,
[object Object],CREDIT IND ET CM NY CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.25%,,
INTNED V6.083 09/11/27,ING GROEP NV SR UNSECURED 09/27 VAR,Unclassified,Unclassified,,0.24%,,
[object Object],WESTPAC BANKING CORP. CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.24%,,
BATSLN 3.222 08/15/24,BAT CAPITAL CORP COMPANY GUAR 08/24 3.222,Unclassified,Unclassified,,0.24%,,
[object Object],WESTPAC SECURITIES NZ LTD/LONDON COMMERCIAL PAPER,Unclassified,Unclassified,,0.24%,,
PENSKE 5.75 05/24/26 144A,PENSKE TRUCK LEASING/PTL SR UNSECURED 144A 05/26 5.75,Unclassified,Unclassified,,0.24%,,
DE F 07/03/25 MTN,JOHN DEERE CAPITAL CORP SR UNSECURED 07/25 VAR,Unclassified,Unclassified,,0.23%,,
SO F 05/08/25,GEORGIA POWER COMPANY,Unclassified,Unclassified,,0.23%,,
GS 3.85 01/26/27,GOLDMAN SACHS G 3.85 1/27,Unclassified,Unclassified,,0.23%,,
[object Object],ABN AMRO FUNDING USA CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.23%,,
[object Object],HSBC USA INC CORPORATE COMMERCIAL PAPER DISCOUNT,Unclassified,Unclassified,,0.23%,,
JXN,JACKSON FINANCIAL INC,Unclassified,Unclassified,,0.22%,,
CM F 12/14/23,CANADIAN IMPERIAL BANK SR UNSECURED 12/23 VAR,Unclassified,Unclassified,,0.22%,,
GMCAR 2023-3 A2A,GM FINANCIAL CONSUMER AUTOMOBILE RECEIVABLES TRUST,Unclassified,Unclassified,,0.22%,,
[object Object],DUKE ENERGY CORPORATION       26244HBN2 DCP 02/22/2024,Unclassified,Unclassified,,0.22%,,
NWG V5.847 03/02/27,NATWEST GROUP PLC NATWEST GROUP PLC,Unclassified,Unclassified,,0.22%,,
NEE F 01/12/24,FLORIDA POWER + LIGHT CO SR UNSECURED 01/24 VAR,Unclassified,Unclassified,,0.22%,,
MS V5.05 01/28/27,MORGAN STANLEY SR UNSECURED 01/27 VAR,Unclassified,Unclassified,,0.22%,,
CRBG F 12/15/23 144A,COREBRIDGE GLOB FUNDING SR SECURED 144A 12/23 VAR,Unclassified,Unclassified,,0.22%,,
SUMIBK F 08/07/24 YCD,SUMITOMO MITSUI BANKING CORP/NEW YORK CERTIFICATE,Unclassified,Unclassified,,0.22%,,
[object Object],MICROCHIP TECHNOLOGY INC 0.972% 02/15/2024,Unclassified,Unclassified,,0.21%,,
TRPCN 1 10/12/24,TRANSCANADA PIPELINES SR UNSECURED 10/24 1,Unclassified,Unclassified,,0.21%,,
HYNMTR 0.8 01/08/24 144A,HYUNDAI CAPITAL AMERICA SR UNSECURED 144A 01/24 0.8,Unclassified,Unclassified,,0.21%,,
SUMITR 0.85 03/25/24 144A,SUMITOMO MITSUI TR BK LT SR UNSECURED 144A 03/24 0.85,Unclassified,Unclassified,,0.21%,,
[object Object],DNB BANK ASA/NEW YORK CERTIFICATE OF DEPOSIT FIXED,Unclassified,Unclassified,,0.20%,,
HYNMTR 0.875 06/14/24 144A,HYUNDAI CAPITAL AMERICA SR UNSECURED 144A 06/24 0.875,Unclassified,Unclassified,,0.20%,,
STANLN V6.187 07/06/27 144A,STANDARD CHARTERED PLC 6.187 7/6/2027,Unclassified,Unclassified,,0.20%,,
GLENLN 4.625 04/29/24 144A,GLENCORE FUNDING LLC COMPANY GUAR 144A 04/24 4.625,Unclassified,Unclassified,,0.20%,,
BNP 3.8 01/10/24 144A,BNP PARIBAS SR UNSECURED 144A 01/24 3.8,Unclassified,Unclassified,,0.20%,,
ABBV 3.8 03/15/25,ABBVIE INC SR UNSECURED 03/25 3.8,Unclassified,Unclassified,,0.20%,,
BHF 1.2 12/15/23 144A,BRIGHTHSE FIN GLBL FUND SECURED 144A 12/23 1.2,Unclassified,Unclassified,,0.19%,,
BNS F 05/31/24 YCD,BANK OF NOVA SCOTIA/HOUSTON CERTIFICATE OF DEPOSIT,Unclassified,Unclassified,,0.19%,,
BALLY 2019-1A A1R,BALLYROCK CLO 2019-1 LTD 2019-1A A1R FLOATING,Unclassified,Unclassified,,0.19%,,
MAR 5.45 09/15/26,MARRIOTT INTERNATIONAL 5.45 9/15/2026,Unclassified,Unclassified,,0.19%,,
[object Object],NEXERG CP 0 02/20/24,Unclassified,Unclassified,,0.19%,,
TOYOTA F 01/11/24 MTN,TOYOTA MOTOR CREDIT CORP SR UNSECURED 01/24 VAR,Unclassified,Unclassified,,0.19%,,
[object Object],TORONTO-DOMINION CERTIFICATE OF DEPOSIT FIXED DTD,Unclassified,Unclassified,,0.19%,,
BMWOT 2023-A A2A,BMWOT 2023-A A2A FRN 4/27/2026,Unclassified,Unclassified,,0.19%,,
BAC V0.976 04/22/25,BANK OF AMERICA C V/R 04/22/25,Unclassified,Unclassified,,0.19%,,
AXP 3.3 05/03/27,AMERICAN EXPRESS CO SR UNSECURED 05/27 3.3,Unclassified,Unclassified,,0.19%,,
CCDJ F 05/21/24 144A,FED CAISSES DESJARDINS FRN 5/21/2024,Unclassified,Unclassified,,0.18%,,
PEG 2.875 06/15/24,PUBLIC SERVICE ENTERPRIS SR UNSECURED 06/24 2.875,Unclassified,Unclassified,,0.18%,,
MDPK 2015-18A ARR,MDPK 2015-18A AR V/R 10/21/30,Unclassified,Unclassified,,0.18%,,
VW 4.25 11/13/23 144A,VOLKSWAGEN GROUP AMERICA COMPANY GUAR 144A 11/23 4.25,Unclassified,Unclassified,,0.18%,,
MAGNE 2016-18A AR2,MAGNETITE CLO LTD 11/28 1,Unclassified,Unclassified,,0.18%,,
HNDA F 06/07/24 GMTN,AMERICAN HONDA FINANCE SR UNSECURED 06/24 VAR,Unclassified,Unclassified,,0.17%,,
ELM18 2022-5A AR,ELMWOOD CLO 18 LTD ELM18 2022 5A AR 144A,Unclassified,Unclassified,,0.17%,,
CITNAT F 01/26/24 YCD,KOOKMIN BANK/NEW YORK CERTIFICATE OF DEPOSIT,Unclassified,Unclassified,,0.17%,,
NRUC,NATIONAL RURAL UTILITIES COOPERATI MTN,Unclassified,Unclassified,,0.17%,,
DEFT 2023-3 A2,DEFT 2023-3 A2 FRN 4/23/2029,Unclassified,Unclassified,,0.17%,,
[object Object],ALMNTATION C-TRD INC CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.17%,,
GS V0.925 10/21/24,GOLDMAN SACHS GRO V/R 10/21/24,Unclassified,Unclassified,,0.17%,,
DTRGR 5.2 01/17/25 144A,DAIMLER TRUCKS FINAN NA COMPANY GUAR 144A 01/25 5.2,Unclassified,Unclassified,,0.17%,,
[object Object],STANDARD CHARTERED BNK CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.17%,,
[object Object],AT&T INC,Unclassified,Unclassified,,0.17%,,
EDPPL 3.625 07/15/24 144A,EDP FINANCE BV SR UNSECURED 144A 07/24 3.625,Unclassified,Unclassified,,0.17%,,
[object Object],RYL BNK CAN NY BRANCH CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.16%,,
[object Object],BNPPNY YCD 5.9500 10/03/24,Unclassified,Unclassified,,0.16%,,
SO 2.2 09/15/24 A,GEORGIA POWER CO SR UNSECURED 09/24 2.2,Unclassified,Unclassified,,0.16%,,
HPE 1.45 04/01/24,HP ENTERPRISE CO SR UNSECURED 04/24 1.45,Unclassified,Unclassified,,0.16%,,
CNP F 05/13/24,CENTERPOINT ENERGY INC FRN 5/13/2024,Unclassified,Unclassified,,0.16%,,
[object Object],SUMITOMO MTSU BKG CORP CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.16%,,
HNDA F 11/22/24 MTN,AMERICAN HONDA FINANCE AMERICAN HONDA FINANCE,Unclassified,Unclassified,,0.16%,,
NEE 5.749 09/01/25,NEXTERA ENERGY CAPITAL COMPANY GUAR 09/25 5.749,Unclassified,Unclassified,,0.16%,,
PFAST 2023-1A A2,PORSCHE FINANCIAL AUTO SECURITIZATION TRUST 2023-1,Unclassified,Unclassified,,0.16%,,
[object Object],NATIONAL BK OF CANADA CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.16%,,
OCP 2020-8RA A1,OCP CLO 2020-8R LTD 2020-8RA A1 FLOATING,Unclassified,Unclassified,,0.16%,,
MCLO 2019-1A AANR,MCLO 2019-1A AANR 4/32,Unclassified,Unclassified,,0.16%,,
GS F 08/10/26,GOLDMAN SACHS GROUP INC FRN 8/10/2026,Unclassified,Unclassified,,0.16%,,
APID 2016-24A A1AL,APIDOS CLO XXIV 2016-24A A1AL FLOATING 20/OCT/2030,Unclassified,Unclassified,,0.16%,,
SIEGR F 03/11/24 144A,SIEMENS FINANCIERINGSMAT 03/24 VAR,Unclassified,Unclassified,,0.16%,,
[object Object],COOPERATIEVE RABOBANK UA CERTIFICATE OF DEPOSIT,Unclassified,Unclassified,,0.16%,,
[object Object],CNH INDUSTRIAL CAPITAL,Unclassified,Unclassified,,0.15%,,
NEE 4.255 09/01/24,NEXTERA ENERGY CAPITAL SR UNSECURED 09/24 4.255,Unclassified,Unclassified,,0.15%,,
MORGN 2019-4A AR,522 FUNDING CLO 2019-4 LTD 2019-4A AR FLOATING,Unclassified,Unclassified,,0.15%,,
CRBG 5.75 07/02/26 144A,COREBRIDGE GLOB FUNDING SR SECURED 144A 07/26 5.75,Unclassified,Unclassified,,0.15%,,
DRSLF 2017-47A A1R,DRYDEN SENIOR LOAN FUND 04/28 1,Unclassified,Unclassified,,0.15%,,
INTNED,ING GROEP NV,Unclassified,Unclassified,,0.15%,,
SUMITR F 09/16/24 144A,SUMITOMO MITSUI TR BK LT SR UNSECURED 144A 09/24 VAR,Unclassified,Unclassified,,0.15%,,
EFF 2022-4 A2,ENTERPRISE FLEET FINANCING LLC EFF 2022 4 A2 144A,Unclassified,Unclassified,,0.15%,,
BACR V3.932 05/07/25,BARCLAYS PLC V/R 05/07/25,Unclassified,Unclassified,,0.15%,,
NEUB 2013-15A A1R2,NEUBERGER BERMAN CLO XV 2013-15A A1R2 FLOATING,Unclassified,Unclassified,,0.15%,,
MIZUHO 5.83 01/17/24 MTN,MIZUHO MARKETS CAYMAN LP MEDIUM TERM NOTE FIXED,Unclassified,Unclassified,,0.15%,,
AL 0.8 08/18/24,AIR LEASE CORP SR UNSECURED 08/24 0.8,Unclassified,Unclassified,,0.15%,,
[object Object],SOCIETE GENERALE CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.14%,,
BAYNGR 3.875 12/15/23 144A,BAYER US FINANCE II LLC COMPANY GUAR 144A 12/23 3.875,Unclassified,Unclassified,,0.14%,,
MUFG V0.962 10/11/25,MITSUBISHI UFJ FIN GRP SR UNSECURED 10/25 VAR,Unclassified,Unclassified,,0.14%,,
WEC 0.8 03/15/24,WEC ENERGY GROUP INC SR UNSECURED 03/24 0.8,Unclassified,Unclassified,,0.14%,,
LYB 5.75 04/15/24,LYONDELLBASELL IND NV,Unclassified,Unclassified,,0.14%,,
[object Object],CANADIAN IMPERIAL BK CERTIFICATE OF DEPOSIT FIXED,Unclassified,Unclassified,,0.14%,,
[object Object],L3HARRIS TECH INC CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.14%,,
DRSLF 2014-36A AR3,DRYDEN SENIOR LOAN FUND 04/29 1,Unclassified,Unclassified,,0.14%,,
MBART 2023-1 A2,MERCEDES-BENZ AUTO RECEIVABLES TRUST 2023-1 2023-1 A2 5.09% 15/JAN/2026,Unclassified,Unclassified,,0.14%,,
OCT30 2017-1A A1R,OCTAGON INVESTMENT PARTNER 03/30 1,Unclassified,Unclassified,,0.14%,,
OCP 2017-13A A1AR,OCP_17-13A,Unclassified,Unclassified,,0.14%,,
TDY 0.95 04/01/24,TELEDYNE TECHNOLOGIES IN SR UNSECURED 04/24 0.95,Unclassified,Unclassified,,0.14%,,
[object Object],SOCIETE GENERALE CORPORATE COMMERCIAL PAPER,Unclassified,Unclassified,,0.14%,,
UBS F 08/09/24 144A,UBS AG LONDON SR UNSECURED 144A 08/24 VAR,Unclassified,Unclassified,,0.14%,,
GLENLN 4.125 03/12/24 144A,GLENCORE FUNDING LLC COMPANY GUAR 144A 03/24 4.125,Unclassified,Unclassified,,0.14%,,
ABNANV V6.339 09/18/27 144A,ABN AMRO BANK NV     P/P 144A 06.3390 09/18/2027,Unclassified,Unclassified,,0.13%,,
SCHW F 03/18/24,CHARLES SCHWAB CORP SR UNSECURED 03/24 VAR,Unclassified,Unclassified,,0.13%,,
